LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,ParameterList
2361,081110,001655,4886,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4494685824499696382 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-4494685824499696382 terminating']"
2362,081110,001655,4886,INFO,dfs.DataNode$PacketResponder,Received block blk_-4494685824499696382 of size 67108864 from /10.251.214.175,e3df2680,Received block <*> of size <*> from <*>,"['blk_-4494685824499696382', '67108864', '/10.251.214.175']"
2363,081110,001655,4917,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2325352399126458651 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-2325352399126458651 terminating']"
2364,081110,001655,4917,INFO,dfs.DataNode$PacketResponder,Received block blk_-2325352399126458651 of size 67108864 from /10.251.195.33,e3df2680,Received block <*> of size <*> from <*>,"['blk_-2325352399126458651', '67108864', '/10.251.195.33']"
2365,081110,001655,4919,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6347669768463036405 src: /10.251.203.4:43007 dest: /10.251.203.4:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-6347669768463036405', '/10.251.203.4:43007', '/10.251.203.4:50010']"
2366,081110,001655,4924,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4494685824499696382 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-4494685824499696382 terminating']"
2367,081110,001655,4924,INFO,dfs.DataNode$PacketResponder,Received block blk_-4494685824499696382 of size 67108864 from /10.251.107.19,e3df2680,Received block <*> of size <*> from <*>,"['blk_-4494685824499696382', '67108864', '/10.251.107.19']"
2368,081110,001655,4925,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6347669768463036405 src: /10.251.107.19:38702 dest: /10.251.107.19:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-6347669768463036405', '/10.251.107.19:38702', '/10.251.107.19:50010']"
2369,081110,001655,4936,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1210726123752707388 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_1210726123752707388 terminating']"
2370,081110,001655,4936,INFO,dfs.DataNode$PacketResponder,Received block blk_1210726123752707388 of size 36085657 from /10.250.11.194,e3df2680,Received block <*> of size <*> from <*>,"['blk_1210726123752707388', '36085657', '/10.250.11.194']"
2371,081110,001656,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1297733642260145528,32777b38,Verification succeeded for <*>,['blk_-1297733642260145528']
2372,081110,001656,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_1506720518513070634,32777b38,Verification succeeded for <*>,['blk_1506720518513070634']
2373,081110,001656,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_8229193803249955061,32777b38,Verification succeeded for <*>,['blk_8229193803249955061']
2374,081110,001656,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_-5815264252408144970 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.107.227:50010', 'blk_-5815264252408144970', '67108864']"
2375,081110,001656,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.83:50010 is added to blk_6909313564064789496 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.126.83:50010', 'blk_6909313564064789496', '67108864']"
2376,081110,001656,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.5:50010 is added to blk_-5815264252408144970 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.70.5:50010', 'blk_-5815264252408144970', '67108864']"
2377,081110,001656,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_6671676146641039408 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.214.225:50010', 'blk_6671676146641039408', '67108864']"
2378,081110,001656,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_6266428611505786752 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.30.134:50010', 'blk_6266428611505786752', '67108864']"
2379,081110,001656,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-5815264252408144970 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.240:50010', 'blk_-5815264252408144970', '67108864']"
2380,081110,001656,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.9.207:50010 is added to blk_6671676146641039408 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.9.207:50010', 'blk_6671676146641039408', '67108864']"
2381,081110,001656,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_6266428611505786752 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.91.84:50010', 'blk_6266428611505786752', '67108864']"
2382,081110,001656,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000207_0/part-00207. blk_-4857626480656543542,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000207_0/part-00207. blk_-4857626480656543542']
2383,081110,001656,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.67:50010 is added to blk_-2718487162858571957 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.15.67:50010', 'blk_-2718487162858571957', '67108864']"
2384,081110,001656,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.225:50010 is added to blk_5052676664386745075 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.17.225:50010', 'blk_5052676664386745075', '67108864']"
2385,081110,001656,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000206_0/part-00206. blk_-4962452338768434449,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000206_0/part-00206. blk_-4962452338768434449']
2386,081110,001656,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000262_0/part-00262. blk_-935499465742619864,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000262_0/part-00262. blk_-935499465742619864']
2387,081110,001656,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.16:50010 is added to blk_6266428611505786752 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.19.16:50010', 'blk_6266428611505786752', '67108864']"
2388,081110,001656,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.214:50010 is added to blk_6671676146641039408 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.106.214:50010', 'blk_6671676146641039408', '67108864']"
2389,081110,001656,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.196:50010 is added to blk_6909313564064789496 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.110.196:50010', 'blk_6909313564064789496', '67108864']"
2390,081110,001656,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_-2718487162858571957 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.39.209:50010', 'blk_-2718487162858571957', '67108864']"
2391,081110,001656,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000016_0/part-00016. blk_-2467974493063138327,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000016_0/part-00016. blk_-2467974493063138327']
2392,081110,001656,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000269_0/part-00269. blk_8564125998148146257,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000269_0/part-00269. blk_8564125998148146257']
2393,081110,001656,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_5052676664386745075 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.74.227:50010', 'blk_5052676664386745075', '67108864']"
2394,081110,001656,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000003_0/part-00003. blk_-2997474746744367764,3d91fa85,BLOCK* NameSystem.allocateBlock: <*> <*>,['/user/root/sortrand/_temporary/_task_200811092030_0002_r_000003_0/part-00003. blk_-2997474746744367764']
2395,081110,001656,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.80:50010 is added to blk_-2718487162858571957 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.251.111.80:50010', 'blk_-2718487162858571957', '67108864']"
2396,081110,001656,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_6909313564064789496 size 67108864,5d5de21c,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,"['10.250.13.240:50010', 'blk_6909313564064789496', '67108864']"
2397,081110,001656,4562,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6266428611505786752 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_6266428611505786752 terminating']"
2398,081110,001656,4562,INFO,dfs.DataNode$PacketResponder,Received block blk_6266428611505786752 of size 67108864 from /10.251.30.134,e3df2680,Received block <*> of size <*> from <*>,"['blk_6266428611505786752', '67108864', '/10.251.30.134']"
2399,081110,001656,4570,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2467974493063138327 src: /10.251.214.225:53990 dest: /10.251.214.225:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-2467974493063138327', '/10.251.214.225:53990', '/10.251.214.225:50010']"
2400,081110,001656,4571,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8564125998148146257 src: /10.251.30.134:33494 dest: /10.251.30.134:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_8564125998148146257', '/10.251.30.134:33494', '/10.251.30.134:50010']"
2401,081110,001656,4597,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6671676146641039408 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_6671676146641039408 terminating']"
2402,081110,001656,4597,INFO,dfs.DataNode$PacketResponder,Received block blk_6671676146641039408 of size 67108864 from /10.250.9.207,e3df2680,Received block <*> of size <*> from <*>,"['blk_6671676146641039408', '67108864', '/10.250.9.207']"
2403,081110,001656,4640,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6671676146641039408 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_6671676146641039408 terminating']"
2404,081110,001656,4640,INFO,dfs.DataNode$PacketResponder,Received block blk_6671676146641039408 of size 67108864 from /10.251.214.225,e3df2680,Received block <*> of size <*> from <*>,"['blk_6671676146641039408', '67108864', '/10.251.214.225']"
2405,081110,001656,4643,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2467974493063138327 src: /10.251.214.225:54662 dest: /10.251.214.225:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-2467974493063138327', '/10.251.214.225:54662', '/10.251.214.225:50010']"
2406,081110,001656,4668,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5815264252408144970 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_-5815264252408144970 terminating']"
2407,081110,001656,4668,INFO,dfs.DataNode$PacketResponder,Received block blk_-5815264252408144970 of size 67108864 from /10.251.107.227,e3df2680,Received block <*> of size <*> from <*>,"['blk_-5815264252408144970', '67108864', '/10.251.107.227']"
2408,081110,001656,4681,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-935499465742619864 src: /10.251.107.227:33407 dest: /10.251.107.227:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-935499465742619864', '/10.251.107.227:33407', '/10.251.107.227:50010']"
2409,081110,001656,4702,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6671676146641039408 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_6671676146641039408 terminating']"
2410,081110,001656,4702,INFO,dfs.DataNode$PacketResponder,Received block blk_6671676146641039408 of size 67108864 from /10.251.214.225,e3df2680,Received block <*> of size <*> from <*>,"['blk_6671676146641039408', '67108864', '/10.251.214.225']"
2411,081110,001656,4715,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2718487162858571957 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-2718487162858571957 terminating']"
2412,081110,001656,4715,INFO,dfs.DataNode$PacketResponder,Received block blk_-2718487162858571957 of size 67108864 from /10.251.111.80,e3df2680,Received block <*> of size <*> from <*>,"['blk_-2718487162858571957', '67108864', '/10.251.111.80']"
2413,081110,001656,4771,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-935499465742619864 src: /10.251.123.1:43627 dest: /10.251.123.1:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-935499465742619864', '/10.251.123.1:43627', '/10.251.123.1:50010']"
2414,081110,001656,4771,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5815264252408144970 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_-5815264252408144970 terminating']"
2415,081110,001656,4771,INFO,dfs.DataNode$PacketResponder,Received block blk_-5815264252408144970 of size 67108864 from /10.251.107.227,e3df2680,Received block <*> of size <*> from <*>,"['blk_-5815264252408144970', '67108864', '/10.251.107.227']"
2416,081110,001656,4776,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4857626480656543542 src: /10.251.110.196:59523 dest: /10.251.110.196:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-4857626480656543542', '/10.251.110.196:59523', '/10.251.110.196:50010']"
2417,081110,001656,4806,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6266428611505786752 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['1', 'blk_6266428611505786752 terminating']"
2418,081110,001656,4806,INFO,dfs.DataNode$PacketResponder,Received block blk_6266428611505786752 of size 67108864 from /10.251.30.134,e3df2680,Received block <*> of size <*> from <*>,"['blk_6266428611505786752', '67108864', '/10.251.30.134']"
2419,081110,001656,4808,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2997474746744367764 src: /10.251.30.6:37172 dest: /10.251.30.6:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-2997474746744367764', '/10.251.30.6:37172', '/10.251.30.6:50010']"
2420,081110,001656,4825,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6909313564064789496 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['2', 'blk_6909313564064789496 terminating']"
2421,081110,001656,4825,INFO,dfs.DataNode$PacketResponder,Received block blk_6909313564064789496 of size 67108864 from /10.251.110.196,e3df2680,Received block <*> of size <*> from <*>,"['blk_6909313564064789496', '67108864', '/10.251.110.196']"
2422,081110,001656,4826,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4857626480656543542 src: /10.251.110.196:39933 dest: /10.251.110.196:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-4857626480656543542', '/10.251.110.196:39933', '/10.251.110.196:50010']"
2423,081110,001656,4826,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4962452338768434449 src: /10.251.111.80:35290 dest: /10.251.111.80:50010,09a53393,Receiving block <*> src: <*> dest: <*>,"['blk_-4962452338768434449', '/10.251.111.80:35290', '/10.251.111.80:50010']"
2424,081110,001656,4859,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2718487162858571957 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_-2718487162858571957 terminating']"
2425,081110,001656,4859,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6909313564064789496 terminating,d38aa58d,PacketResponder <*> for block <*> <*>,"['0', 'blk_6909313564064789496 terminating']"
2426,081110,001656,4859,INFO,dfs.DataNode$PacketResponder,Received block blk_-2718487162858571957 of size 67108864 from /10.250.15.67,e3df2680,Received block <*> of size <*> from <*>,"['blk_-2718487162858571957', '67108864', '/10.250.15.67']"
